respondent_id,frame,wave,survey_month,state,open_response_text,cleaned_text,theme
R00179,provider,1,January 2024,TX,"Staff juggle multiple jobs, and every disruption ripples through coverage. Affordability pressures mean delays in payments and tighter margins for the program. Coordinating staggered shifts with limited staff feels impossible.",staff juggle multiple jobs every disruption ripples through coverage affordability pressures mean delays payments tighter margins program coordinating staggered shifts limited staff feels impossible,AFFORDABILITY
R00179,provider,1,January 2024,TX,"Staff juggle multiple jobs, and every disruption ripples through coverage. Affordability pressures mean delays in payments and tighter margins for the program. Coordinating staggered shifts with limited staff feels impossible.",staff juggle multiple jobs every disruption ripples through coverage affordability pressures mean delays payments tighter margins program coordinating staggered shifts limited staff feels impossible,EMPLOYMENT_DISRUPTION
R00180,household,1,January 2024,NC,My hours were cut after too many schedule changes driven by childcare gaps. We have been on a childcare waitlist for months after our center closed. We cannot afford reliable care when costs rise faster than wages.,my hours were cut after too many schedule changes driven childcare gaps have been childcare waitlist months after our center closed cannot afford reliable care when costs rise faster than wages,AFFORDABILITY
R00180,household,1,January 2024,NC,My hours were cut after too many schedule changes driven by childcare gaps. We have been on a childcare waitlist for months after our center closed. We cannot afford reliable care when costs rise faster than wages.,my hours were cut after too many schedule changes driven childcare gaps have been childcare waitlist months after our center closed cannot afford reliable care when costs rise faster than wages,CHILDCARE_ACCESS
R00180,household,1,January 2024,NC,My hours were cut after too many schedule changes driven by childcare gaps. We have been on a childcare waitlist for months after our center closed. We cannot afford reliable care when costs rise faster than wages.,my hours were cut after too many schedule changes driven childcare gaps have been childcare waitlist months after our center closed cannot afford reliable care when costs rise faster than wages,SCHEDULING_CONSTRAINTS
R00181,provider,2,February 2024,WA,"Food budgets for the program are maxed out while families ask for extra meals. Families need nights and weekend coverage, but we cannot stretch schedules without burning out staff.",food budgets program maxed out while families ask extra meals families need nights weekend coverage but cannot stretch schedules without burning out staff,FOOD_INSECURITY
R00181,provider,2,February 2024,WA,"Food budgets for the program are maxed out while families ask for extra meals. Families need nights and weekend coverage, but we cannot stretch schedules without burning out staff.",food budgets program maxed out while families ask extra meals families need nights weekend coverage but cannot stretch schedules without burning out staff,SCHEDULING_CONSTRAINTS
R00182,household,1,January 2024,NJ,"I miss work every time care falls through, and my employer is losing patience. No slots open when my shifts change, so reliable childcare access feels impossible.",i miss work every time care falls through my employer losing patience no slots open when my shifts change so reliable childcare access feels impossible,CHILDCARE_ACCESS
R00182,household,1,January 2024,NJ,"I miss work every time care falls through, and my employer is losing patience. No slots open when my shifts change, so reliable childcare access feels impossible.",i miss work every time care falls through my employer losing patience no slots open when my shifts change so reliable childcare access feels impossible,EMPLOYMENT_DISRUPTION
R00183,provider,3,March 2024,FL,"Staff juggle multiple jobs, and every disruption ripples through coverage. Staff and I are emotionally drained; burnout is spreading across the team. Coordinating staggered shifts with limited staff feels impossible.",staff juggle multiple jobs every disruption ripples through coverage staff i emotionally drained burnout spreading across team coordinating staggered shifts limited staff feels impossible,EMPLOYMENT_DISRUPTION
R00184,household,3,March 2024,CT,"No slots open when my shifts change, so reliable childcare access feels impossible. Food insecurity is creeping back—we rely on the pantry between paychecks.",no slots open when my shifts change so reliable childcare access feels impossible food insecurity creeping back rely pantry between paychecks,CHILDCARE_ACCESS
R00184,household,3,March 2024,CT,"No slots open when my shifts change, so reliable childcare access feels impossible. Food insecurity is creeping back—we rely on the pantry between paychecks.",no slots open when my shifts change so reliable childcare access feels impossible food insecurity creeping back rely pantry between paychecks,EMPLOYMENT_DISRUPTION
R00184,household,3,March 2024,CT,"No slots open when my shifts change, so reliable childcare access feels impossible. Food insecurity is creeping back—we rely on the pantry between paychecks.",no slots open when my shifts change so reliable childcare access feels impossible food insecurity creeping back rely pantry between paychecks,FOOD_INSECURITY
R00185,household,1,January 2024,CO,"Weekend work is non-negotiable, but there is no evening care anywhere nearby.",weekend work non negotiable but there no evening care anywhere nearby,SCHEDULING_CONSTRAINTS
