respondent_id,frame,wave,AFFORDABILITY,CHILDCARE_ACCESS,EMPLOYMENT_DISRUPTION,FOOD_INSECURITY,PROVIDER_STAFF_SHORTAGE,SCHEDULING_CONSTRAINTS,STRESS_BURNOUT,stress_score,food_insecurity,employment_disruption,provider_closure_risk,closure_risk_high
R01712,provider,3,False,False,False,True,False,False,False,4.345581577669487,0,0,2.0,1
R01713,household,2,False,False,False,False,False,False,True,29.55179731735263,0,0,0.0,0
R01714,household,3,True,False,False,True,False,False,False,17.320989541626616,1,0,0.0,0
R01715,provider,1,False,False,False,True,False,False,False,11.92389689167103,0,0,1.0,0
R01716,household,1,False,False,False,False,False,False,True,25.03821417533711,1,0,0.0,0
R01717,household,3,False,False,True,False,False,False,False,14.49791785916291,0,0,0.0,0
R01718,provider,3,False,False,False,True,False,False,False,14.829443213306845,0,0,1.0,0
R01719,provider,1,False,False,False,False,False,False,False,21.63774693665225,0,0,1.0,0
R01720,provider,3,False,False,False,False,False,False,False,9.969705532056933,0,0,0.0,0
R01721,household,2,True,True,True,True,False,False,False,24.28389171644255,1,0,0.0,0
R01722,household,1,False,False,True,False,False,False,False,9.613883021289578,0,0,0.0,0
R01723,household,1,True,False,False,True,False,True,False,16.04054225894016,1,0,0.0,0
R01724,household,3,False,True,False,False,False,False,False,29.53767716439946,1,0,0.0,0
R01725,household,2,True,False,True,True,False,False,True,32.56257273796256,0,1,0.0,0
R01726,household,1,False,False,False,False,False,True,True,31.55489151328002,0,0,0.0,0
R01727,provider,2,False,False,False,False,False,False,False,12.356818706992701,0,0,1.0,0
R01728,provider,3,False,False,False,False,True,True,True,25.545668217628812,0,0,3.0,1
R01729,household,2,False,True,False,True,False,False,False,18.439651887514177,1,1,0.0,0
R01730,provider,1,False,True,False,True,False,False,False,18.22513939403759,1,0,1.0,0
R01731,household,3,True,False,False,True,False,False,False,17.454774422244224,0,0,0.0,0
R01732,household,3,True,False,False,True,False,False,False,17.815004915494892,1,0,0.0,0
R01733,household,3,False,False,False,False,False,False,True,30.404338131584595,1,0,0.0,0
R01734,provider,3,False,False,False,False,False,True,False,11.390508814856048,0,0,1.0,0
R01735,provider,2,False,False,False,False,True,False,False,14.900935547035003,0,0,2.0,1
R01736,household,2,False,False,False,False,False,False,False,23.487744323921078,1,0,0.0,0
R01737,household,2,False,True,True,True,False,False,False,9.789994214693294,0,1,0.0,0
R01738,provider,3,True,False,False,False,False,True,False,19.523942039647373,0,0,1.0,0
R01739,provider,1,False,False,False,True,True,False,False,13.081476427374936,1,0,2.0,1
R01740,household,1,False,True,False,False,False,True,True,28.854474078353167,0,0,0.0,0
R01741,household,1,False,False,False,False,False,True,False,18.4338964394912,0,0,0.0,0
R01742,provider,1,False,False,False,False,False,True,True,36.48145448331086,0,0,2.0,1
R01743,household,1,True,False,False,True,False,False,False,21.039498925141523,1,1,0.0,0
R01744,provider,2,False,True,False,False,False,False,False,10.129181005336733,0,0,2.0,1
R01745,provider,2,False,False,False,False,False,False,True,35.62676251335681,0,0,1.0,0
R01746,household,1,False,False,True,False,False,False,False,13.352088862427621,0,1,0.0,0
R01747,provider,1,False,False,True,False,True,True,False,14.71926400261088,0,0,2.0,1
R01748,household,3,True,False,True,False,False,True,True,30.181854015880685,0,1,0.0,0
R01749,household,3,False,False,True,False,False,False,False,15.049515481619192,0,1,0.0,0
R01750,household,2,False,True,True,True,False,True,False,25.22731472626518,1,1,0.0,0
R01751,household,2,False,True,False,True,False,False,True,20.78888153533974,1,0,0.0,0
R01752,household,1,False,False,True,False,False,True,False,16.61100233768067,0,1,0.0,0
R01753,household,2,True,False,False,False,False,True,False,17.178880450167377,1,0,0.0,0
R01754,household,3,False,True,True,False,False,False,False,14.606167509869767,0,1,0.0,0
R01755,household,3,True,False,False,True,False,True,False,25.722764224993085,1,0,0.0,0
R01756,provider,1,False,False,False,True,False,False,False,21.772777761661818,1,0,1.0,0
R01757,provider,2,False,True,False,False,False,False,False,28.259663724072425,0,0,1.0,0
R01758,household,2,False,False,False,False,False,True,False,33.41761818504196,0,0,0.0,0
R01759,provider,1,True,False,False,False,False,False,True,20.60976101299392,0,0,1.0,0
R01760,household,1,False,True,True,True,False,False,False,18.422514763963733,0,1,0.0,0
R01761,provider,2,False,False,False,False,False,True,True,22.465799231048056,0,0,1.0,0
R01762,household,2,False,False,True,False,False,True,False,15.900773110907874,0,0,0.0,0
R01763,household,3,True,True,False,False,False,False,False,14.219504938465985,1,0,0.0,0
R01764,household,3,False,False,True,False,False,True,True,24.76508165637336,0,0,0.0,0
R01765,household,3,True,True,True,False,False,True,False,13.341245192123324,1,0,0.0,0
R01766,provider,2,False,False,False,True,False,False,False,17.134293728878472,1,0,2.0,1
R01767,provider,1,True,False,True,False,False,False,False,10.699689489681557,0,0,1.0,0
R01768,household,3,True,False,False,False,False,True,False,26.704753592269135,1,0,0.0,0
R01769,household,2,True,False,False,True,False,False,False,12.493478775494914,0,0,0.0,0
R01770,provider,3,False,True,False,False,False,False,False,34.85741382057835,1,0,1.0,0
R01771,provider,3,False,False,True,False,False,False,False,15.29169329421363,1,0,1.0,0
R01772,household,2,False,False,True,False,False,True,True,26.329447485580722,0,1,0.0,0
R01773,household,3,False,False,True,True,False,True,True,21.014329079754965,0,1,0.0,0
R01774,household,1,True,False,False,True,False,True,True,40.0,1,0,0.0,0
R01775,household,3,False,False,False,False,False,True,False,29.25548731424545,0,0,0.0,0
R01776,household,1,False,True,True,False,False,False,False,19.781495224416673,0,0,0.0,0
R01777,provider,1,False,False,False,False,False,False,False,9.919184707322607,1,0,1.0,0
R01778,provider,1,True,False,False,False,False,False,False,19.264001266347723,0,0,1.0,0
R01779,provider,1,False,False,False,True,False,False,False,11.27141372389647,1,0,1.0,0
R01780,household,2,True,True,True,True,False,False,False,26.774131580840162,1,1,0.0,0
R01781,household,2,False,True,True,False,False,False,False,22.855168391119037,1,1,0.0,0
R01782,provider,3,False,False,False,False,False,False,False,18.57263423092642,0,0,2.0,1
R01783,household,3,True,True,False,True,False,False,True,9.491232916769313,0,0,0.0,0
R01784,household,2,False,False,False,False,False,False,True,22.80286687376603,1,0,0.0,0
R01785,household,1,True,False,False,False,False,True,True,35.72038783115304,1,0,0.0,0
R01786,provider,2,False,False,False,False,True,False,False,25.277302150338933,0,0,3.0,1
R01787,household,2,True,False,True,True,False,False,True,31.9962357941274,1,1,0.0,0
R01788,household,3,False,False,True,False,False,False,True,16.533167032708683,0,0,0.0,0
R01789,provider,1,False,False,False,False,False,False,True,31.371767696040564,0,0,1.0,0
R01790,household,2,False,False,False,False,False,True,True,34.48210208647943,0,0,0.0,0
R01791,household,3,True,False,True,False,False,False,True,15.096218560439972,0,1,0.0,0
R01792,household,1,True,False,False,True,False,True,False,19.980722817984788,0,0,0.0,0
R01793,household,3,True,False,False,True,False,True,False,21.200527924311903,0,0,0.0,0
R01794,household,1,False,True,True,False,False,False,False,16.19541249091959,0,1,0.0,0
R01795,household,2,False,True,True,False,False,False,False,6.8870288675927895,0,0,0.0,0
R01796,provider,2,False,False,True,False,False,False,False,16.045811339557627,0,0,1.0,0
R01797,provider,1,False,False,False,False,True,True,True,24.989632732710376,0,0,3.0,1
R01798,provider,3,False,False,False,False,False,False,False,17.111565572713474,0,0,1.0,0
R01799,household,2,False,True,False,False,False,False,False,14.619171447449583,1,0,0.0,0
R01800,household,3,False,False,True,False,False,False,True,23.24211629837777,0,0,0.0,0
R01801,household,2,True,False,False,True,False,False,False,17.761762305918133,1,0,0.0,0
R01802,provider,2,False,False,True,True,False,True,True,27.76311253810302,1,0,1.0,0
R01803,provider,3,False,False,False,False,False,False,False,16.173439422859996,0,0,1.0,0
R01804,household,1,True,False,False,True,False,True,False,18.65994083034171,1,0,0.0,0
R01805,household,2,True,False,True,True,False,True,True,30.209049970377702,1,1,0.0,0
R01806,household,1,True,False,False,True,False,False,False,6.474504444628911,0,1,0.0,0
R01807,household,3,True,False,True,True,False,True,True,28.2371230237113,0,1,0.0,0
R01808,household,1,True,False,False,True,False,True,False,19.846685816794682,1,0,0.0,0
R01809,provider,3,True,False,False,False,False,False,False,18.23816115958537,1,0,1.0,0
R01810,household,2,False,False,False,False,False,False,True,32.571158330620236,0,0,0.0,0
R01811,provider,1,False,False,True,False,False,True,True,18.710356222363224,1,0,2.0,1
R01812,household,1,False,True,False,False,False,False,False,6.156996780846217,0,1,0.0,0
R01813,household,3,True,True,True,True,False,False,False,19.642823071941116,0,1,0.0,0
R01814,provider,1,False,False,False,True,False,True,True,28.349695458690327,1,0,1.0,0
R01815,provider,3,True,False,False,False,False,False,False,19.02106165915159,1,0,1.0,0
R01816,household,3,True,True,False,False,False,False,False,15.227237548965327,0,1,0.0,0
R01817,household,3,False,True,True,False,False,True,False,24.258674668411054,0,1,0.0,0
R01818,provider,1,True,False,False,False,True,False,False,23.59583305794672,1,0,3.0,1
R01819,household,3,False,True,False,False,False,True,False,23.342357388485823,0,0,0.0,0
R01820,household,2,False,False,False,True,False,True,True,26.17610361905804,0,0,0.0,0
R01821,household,2,False,False,False,False,False,True,False,6.971203413449381,1,0,0.0,0
R01822,household,1,False,False,False,False,False,True,False,23.28611852530097,0,0,0.0,0
R01823,household,2,True,False,True,True,False,True,False,27.476609054271062,0,0,0.0,0
R01824,household,3,False,False,True,False,False,False,True,29.445912513750354,0,0,0.0,0
R01825,provider,2,False,False,False,False,True,False,False,12.72214543579496,0,0,2.0,1
R01826,provider,1,True,False,True,False,False,False,True,29.53112009352138,1,0,1.0,0
R01827,household,2,False,True,True,False,False,True,False,26.12852036001145,0,1,0.0,0
R01828,household,2,False,True,False,False,False,False,False,27.352897486794514,0,0,0.0,0
R01829,household,1,False,False,True,False,False,True,False,14.352142951311592,0,1,0.0,0
R01830,household,2,True,False,False,False,False,False,False,16.64127249273517,1,0,0.0,0
R01831,household,2,False,False,False,False,False,True,False,23.37421127642149,1,0,0.0,0
R01832,provider,2,False,False,False,True,False,False,False,18.344460428628945,0,0,1.0,0
R01833,provider,3,False,True,False,False,False,True,False,13.498352568250706,0,0,2.0,1
R01834,household,2,False,False,False,False,False,True,False,21.67640137537347,0,0,0.0,0
R01835,household,2,False,True,True,False,False,True,False,23.29703992088716,0,1,0.0,0
R01836,provider,2,False,False,False,False,False,True,True,27.11272880846376,0,0,1.0,0
R01837,household,2,False,False,True,False,False,True,False,22.24388631091291,0,1,0.0,0
R01838,household,3,False,True,False,False,False,False,False,16.44776458988562,0,1,0.0,0
R01839,provider,1,True,False,False,False,False,False,False,26.869673614296357,1,0,1.0,0
R01840,provider,2,False,False,True,False,False,False,True,20.25667415272936,0,0,1.0,0
R01841,household,2,True,False,False,True,False,True,True,21.1282454833585,0,0,0.0,0
R01842,household,1,False,False,False,False,False,False,True,25.890058262325358,0,0,0.0,0
R01843,household,1,False,True,True,False,False,True,True,33.85449947332976,0,1,0.0,0
R01844,household,3,False,False,False,False,False,False,True,20.716687447120286,0,1,0.0,0
R01845,provider,1,True,False,False,False,False,False,False,10.138219501407365,0,0,2.0,1
R01846,household,3,True,False,False,False,False,True,False,8.50633989636105,1,0,0.0,0
R01847,household,3,True,False,False,True,False,False,False,18.196171351519624,1,0,0.0,0
R01848,provider,1,False,False,False,True,False,False,False,11.290165096760736,0,0,1.0,0
R01849,household,2,True,False,True,False,False,False,False,15.6926993398925,0,0,0.0,0
R01850,provider,2,False,True,False,False,False,False,False,21.968269139350248,0,0,1.0,0
R01851,provider,3,False,False,False,False,True,False,True,23.332956704164033,0,0,1.0,0
R01852,household,1,False,False,False,False,False,True,False,22.460701422421845,0,0,0.0,0
R01853,household,1,False,False,False,False,False,True,False,18.852538391455703,0,0,0.0,0
R01854,provider,3,False,False,False,True,False,False,False,22.03268589057862,0,0,1.0,0
R01855,provider,1,True,False,True,False,False,False,False,20.850768404088054,0,0,1.0,0
R01856,household,2,False,True,False,False,False,False,True,18.10408681808555,1,0,0.0,0
R01857,household,1,False,False,False,False,False,True,False,19.767710500333184,1,1,0.0,0
R01858,household,1,False,True,False,False,False,False,False,24.262460386322967,0,0,0.0,0
R01859,provider,2,False,False,True,False,False,True,True,30.680783502997237,0,0,2.0,1
R01860,provider,1,True,False,True,False,False,True,False,12.933464282237491,0,0,1.0,0
R01861,provider,3,False,False,True,False,False,True,False,25.1328788357055,0,0,2.0,1
R01862,provider,2,True,True,False,False,False,False,False,11.492336265382571,1,0,1.0,0
R01863,provider,1,False,False,True,False,False,False,False,26.475078419766035,0,0,1.0,0
R01864,household,1,True,False,False,True,False,False,False,24.14459303904615,0,0,0.0,0
R01865,provider,3,False,False,True,False,False,False,True,24.30779628675377,0,0,1.0,0
R01866,provider,3,True,False,False,False,False,False,False,18.943397060617162,0,0,1.0,0
R01867,provider,1,False,False,True,False,True,True,False,18.458335331779644,0,0,2.0,1
R01868,household,2,True,True,False,True,False,False,False,22.071143708400168,0,0,0.0,0
R01869,provider,3,True,False,False,True,True,False,False,15.77533098322763,1,0,2.0,1
R01870,household,3,True,False,False,False,False,False,True,28.539135064204146,0,0,0.0,0
R01871,household,2,False,False,True,True,False,False,False,23.231606199116705,0,1,0.0,0
R01872,household,1,True,False,True,False,False,False,True,20.576363830616074,0,1,0.0,0
R01873,household,2,False,False,True,False,False,False,False,14.302843560055832,0,0,0.0,0
R01874,household,1,False,False,True,False,False,True,True,18.43246797184443,0,1,0.0,0
R01875,household,2,False,False,True,False,False,True,True,17.77635349976773,1,0,0.0,0
R01876,household,2,False,False,True,False,False,True,False,10.140190871643753,0,1,0.0,0
R01877,household,1,False,False,False,False,False,True,True,29.63049164097678,0,0,0.0,0
R01878,household,3,False,False,False,True,False,False,False,28.853487252496624,1,0,0.0,0
R01879,household,2,False,False,False,False,False,True,False,29.833204224584406,0,0,0.0,0
R01880,provider,1,True,False,False,False,False,False,False,8.243493068240902,1,0,1.0,0
R01881,provider,1,True,False,True,False,False,True,True,32.50381425862196,0,0,2.0,1
R01882,household,2,False,False,True,False,False,True,False,28.170446965486356,0,0,0.0,0
R01883,household,1,True,True,False,True,False,False,False,15.259140115568016,1,0,0.0,0
R01884,household,3,False,True,False,False,False,False,True,29.080250369888578,0,0,0.0,0
R01885,household,3,True,True,True,True,False,False,False,5.952641695171977,0,0,0.0,0
R01886,household,2,True,False,False,True,False,False,False,19.60041700785985,1,0,0.0,0
R01887,household,1,False,False,False,False,False,False,False,11.618641623391696,0,0,0.0,0
R01888,household,1,False,True,True,False,False,True,False,23.172701192826448,0,0,0.0,0
R01889,household,3,False,False,False,False,False,False,False,8.632782466866718,0,0,0.0,0
R01890,provider,1,False,True,False,False,False,False,True,27.805432905491294,0,0,1.0,0
R01891,household,3,False,True,True,True,False,False,False,24.147076052560138,0,1,0.0,0
R01892,provider,3,False,False,False,False,False,True,False,17.006861108417766,0,0,1.0,0
R01893,household,1,True,False,False,True,False,False,False,11.178464511537394,0,0,0.0,0
R01894,household,2,False,False,True,False,False,False,True,10.951168817693198,0,0,0.0,0
R01895,household,1,False,True,True,False,False,False,False,16.401518795548938,0,1,0.0,0
R01896,provider,3,False,False,False,False,False,True,False,16.29374314025445,0,0,1.0,0
R01897,household,3,True,False,False,True,False,True,False,11.269953029473061,1,0,0.0,0
R01898,household,1,False,False,False,False,False,False,False,20.71811253787303,1,0,0.0,0
R01899,provider,2,True,False,False,False,False,False,False,15.300177708812106,0,0,1.0,0
R01900,household,2,False,True,True,False,False,False,True,20.187676266458276,0,0,0.0,0
R01901,provider,1,True,False,False,False,False,False,False,14.672565566157317,0,0,1.0,0
R01902,provider,1,True,False,False,False,False,False,False,24.427827233577695,1,0,2.0,1
R01903,provider,1,False,False,False,True,True,False,False,21.617621662531334,0,0,2.0,1
R01904,household,2,True,False,False,False,False,True,False,19.355269616254592,1,0,0.0,0
R01905,provider,3,False,False,True,False,False,False,False,21.714630110789116,0,0,1.0,0
R01906,household,1,True,False,False,False,False,False,False,11.034528261679567,0,0,0.0,0
R01907,provider,2,False,False,False,False,False,False,True,23.004470076330982,0,0,1.0,0
R01908,household,3,False,False,False,False,False,False,False,18.883933982918823,0,0,0.0,0
R01909,household,2,True,False,False,True,False,False,False,15.180980949007639,0,0,0.0,0
R01910,household,3,True,False,False,False,False,True,False,23.97942919446279,0,1,0.0,0
R01911,provider,1,False,False,False,False,False,False,True,24.022587091646386,0,0,2.0,1
R01912,provider,2,False,False,True,False,False,False,False,21.05892424665671,0,0,0.0,0
R01913,household,3,False,False,False,True,False,False,False,21.311152629187752,0,0,0.0,0
R01914,household,3,False,True,True,False,False,True,False,2.343490393647566,0,0,0.0,0
R01915,household,2,True,True,False,True,False,True,False,27.669852900755227,1,0,0.0,0
R01916,household,3,False,True,True,False,False,True,False,2.3139651524992146,0,0,0.0,0
R01917,household,2,True,False,False,False,False,False,True,21.670975000340363,1,0,0.0,0
R01918,household,1,True,False,True,False,False,True,False,26.28984189782366,1,0,0.0,0
R01919,household,3,False,False,False,True,False,False,False,16.096279648485357,0,0,0.0,0
R01920,household,2,False,False,True,False,False,True,False,10.908731670337183,1,0,0.0,0
R01921,household,3,False,True,True,False,False,True,False,13.195080837621944,0,1,0.0,0
R01922,household,1,False,False,True,False,False,False,True,31.529184733986746,0,1,0.0,0
R01923,provider,3,True,False,True,False,False,True,False,11.181519585554554,0,0,1.0,0
R01924,household,1,False,False,True,False,False,True,False,25.56957965723806,0,0,0.0,0
R01925,provider,2,True,False,False,False,False,False,False,17.669387405746264,1,0,1.0,0
R01926,household,1,True,False,False,False,False,False,False,10.8456280173454,1,0,0.0,0
R01927,household,3,False,False,False,False,False,True,True,25.97817225008976,0,0,0.0,0
R01928,household,1,True,False,False,True,False,False,False,11.896653953390153,1,0,0.0,0
R01929,provider,3,False,False,False,True,False,False,False,23.197351205151172,1,0,1.0,0
R01930,provider,1,False,False,False,False,False,False,False,22.39456685857703,1,0,1.0,0
R01931,household,3,False,True,False,False,False,False,False,7.685033196743721,0,1,0.0,0
R01932,household,1,True,False,False,True,False,False,False,15.578447288883996,1,0,0.0,0
R01933,provider,1,False,False,False,True,True,False,False,12.820886025934337,0,0,2.0,1
R01934,household,3,False,False,True,False,False,False,True,35.95942779832684,1,0,0.0,0
R01935,provider,1,False,False,False,False,False,False,False,9.899405291241473,0,0,1.0,0
R01936,household,1,True,False,False,False,False,False,False,27.625374628110084,0,1,0.0,0
R01937,provider,2,False,True,False,True,True,False,False,17.800231562898375,1,0,2.0,1
R01938,household,1,True,True,True,False,False,False,False,11.028393561719474,0,0,0.0,0
R01939,provider,2,True,True,False,True,False,False,False,13.936354895944334,0,0,1.0,0
R01940,provider,2,False,False,False,False,False,False,False,13.190286955389297,0,0,2.0,1
R01941,household,1,False,False,False,False,False,False,False,10.352289587906963,0,0,0.0,0
R01942,provider,2,True,False,True,False,False,True,False,19.085394472330652,0,0,2.0,1
R01943,provider,2,False,False,True,True,False,False,False,10.63250669584894,0,0,2.0,1
R01944,household,3,False,False,False,False,False,True,False,4.139133105904817,0,0,0.0,0
R01945,provider,3,False,True,False,True,True,False,False,15.721941174910961,1,0,2.0,1
R01946,provider,1,False,True,False,False,False,False,False,7.182862821492705,1,0,-0.0,0
R01947,provider,3,False,False,False,False,True,False,False,13.487034791594878,0,0,2.0,1
R01948,household,3,False,True,True,False,False,True,False,13.656798043622903,0,0,0.0,0
R01949,household,1,False,False,True,False,False,False,True,20.661796818229284,1,0,0.0,0
R01950,provider,2,False,False,True,True,False,False,False,30.005778609540922,1,0,1.0,0
R01951,household,2,False,False,True,False,False,False,True,24.88448065820273,0,0,0.0,0
R01952,provider,2,False,False,False,False,False,True,False,22.16760320183264,1,0,1.0,0
R01953,household,1,False,False,False,False,False,False,False,7.341610221946233,1,0,0.0,0
R01954,household,3,False,True,False,False,False,True,False,16.502990120395975,0,0,0.0,0
R01955,provider,3,False,False,False,True,False,False,False,19.29181577964907,0,0,1.0,0
R01956,household,3,False,False,False,False,False,True,False,13.982608844983805,0,0,0.0,0
R01957,household,1,True,True,False,False,False,False,False,23.448377061107912,0,0,0.0,0
R01958,household,3,False,False,True,False,False,False,True,20.750300423484628,1,0,0.0,0
R01959,household,2,False,True,False,False,False,False,False,16.281803184808947,0,0,0.0,0
R01960,household,1,False,False,True,False,False,False,True,20.825939834546105,0,0,0.0,0
R01961,provider,2,False,False,True,False,False,False,False,18.985923956291497,0,0,1.0,0
R01962,household,3,True,False,True,False,False,False,False,14.157059568867444,0,1,0.0,0
R01963,household,1,True,False,False,False,False,False,False,16.374638237574377,0,0,0.0,0
R01964,provider,3,False,False,False,False,False,False,False,16.583219449332088,0,0,2.0,1
R01965,household,2,True,False,False,False,False,False,False,13.593673455652194,0,1,0.0,0
R01966,household,3,True,False,False,False,False,False,False,20.910563210982676,1,0,0.0,0
R01967,household,3,False,False,False,False,False,True,False,20.632184544238115,0,0,0.0,0
R01968,provider,1,True,False,False,False,False,False,False,17.468316328480995,0,0,1.0,0
R01969,household,3,False,False,False,False,False,True,True,24.30217912532141,0,1,0.0,0
R01970,household,1,False,False,False,False,False,True,False,26.30556738310642,1,0,0.0,0
R01971,household,3,False,False,False,False,False,True,False,19.022512250482027,0,0,0.0,0
R01972,household,2,False,False,True,False,False,True,False,18.336108894140835,0,1,0.0,0
R01973,household,1,False,False,False,True,False,False,False,18.628140179328756,0,0,0.0,0
R01974,provider,1,True,True,False,True,False,False,False,28.179520097825105,0,0,1.0,0
R01975,provider,3,True,False,False,False,False,False,False,9.957862751872776,1,0,1.0,0
R01976,household,3,False,False,False,False,False,True,False,24.622846709129604,0,1,0.0,0
R01977,household,3,False,False,True,False,False,True,False,8.245975761273195,0,1,0.0,0
R01978,household,1,False,True,True,False,False,False,False,19.303638949371745,0,1,0.0,0
R01979,household,1,True,False,False,True,False,True,True,38.385398989315576,1,0,0.0,0
R01980,household,2,False,True,True,False,False,True,True,31.08037352446251,0,0,0.0,0
R01981,household,3,True,False,False,True,False,True,False,20.273375162912277,0,0,0.0,0
R01982,household,3,True,True,True,False,False,False,True,22.126023777085955,1,0,0.0,0
R01983,household,2,False,False,True,False,False,True,False,19.979683942363827,0,1,0.0,0
R01984,household,2,True,False,False,False,False,True,False,19.19203477613596,1,0,0.0,0
R01985,provider,2,False,False,True,False,False,True,False,12.805383834511034,0,0,1.0,0
R01986,provider,2,False,True,True,False,False,False,False,16.260746307150782,0,0,1.0,0
R01987,household,2,False,True,True,False,False,False,False,19.190286963758638,0,0,0.0,0
R01988,household,3,False,True,False,False,False,True,False,14.91525756592565,0,1,0.0,0
R01989,household,2,True,False,False,False,False,True,False,15.343269033313026,1,0,0.0,0
R01990,household,1,False,False,False,False,False,False,False,9.838539374446954,1,0,0.0,0
R01991,household,2,True,False,False,False,False,False,False,20.344350156533377,1,0,0.0,0
R01992,provider,1,False,False,False,False,False,True,False,24.194187512974302,0,0,2.0,1
R01993,household,3,False,False,True,False,False,False,False,19.389962665419105,0,0,0.0,0
R01994,household,1,True,True,True,True,False,False,False,23.791022956371997,1,1,0.0,0
R01995,provider,3,True,False,False,True,True,False,False,18.527205822484365,1,0,2.0,1
R01996,household,3,False,True,True,False,False,True,False,20.882208108087404,0,1,0.0,0
R01997,household,2,True,True,False,True,False,False,False,19.823024553825377,1,1,0.0,0
R01998,household,3,True,False,True,True,False,False,True,24.959318336166355,1,1,0.0,0
R01999,provider,3,False,False,False,False,True,False,False,14.815069031222116,0,0,2.0,1
R02000,household,1,False,False,False,False,False,True,False,31.90215408865864,1,0,0.0,0
